userName,score,content
A Google user,5,"Ótimo app para aprender o básico da programação de forma divertida e simples, como um jogo mesmo. Além de sanar dúvidas na hora com a própria IA do app, sem fazer com que você saia do aplicativo."
A Google user,5,it's fun
A Google user,5,great
A Google user,5,"it one of best app easy to learn html ,come for this app is the best I love it an am ready to pay for premium"
A Google user,5,It's awesomely. I'm going to recommend this app for everyone.
A Google user,5,"Still very new, but so far it is working quite well!"
A Google user,4,It's Good App for Beginners in this field.
A Google user,5,Love it 😀 nice 👌 😁👍
A Google user,5,I like it
A Google user,1,"Préférer Sololearn en version complète pour moins de 50€. Mimo vous fait payer 30€ pour la version Pro qui est très limitée. Par exemple, les projets les plus importants ne peuvent pas être réalisés sur l'application ET l'application vous renvoie vers la version PC. Pour pouvoir réellement travailler il faut payer la version Max à plus de 200€. La version Pro n'est là que pour vous appâter. En plus, vous êtes continuellement harcelé par les propositions d'abonnement à la version Max. À fuir !!!"
A Google user,5,best
A Google user,5,Great
A Google user,5,You will never find something better than this for Android environment.
A Google user,2,"One of the reasons I ever subscribed was the streak repairing feature. But today I discovered that my streak is suddenly broken after 99 days, despite yesterday I've completed 4(!) assignments in a row and received XPs for them. But it was only half of the surprise. The second half was a notification, that I've lost my streak and won't be able to repair it! Excuse me? I had all my repairs unused! I feel deceived now, so I just canceled my subscription. Thank you."
A Google user,5,Love Mimo for how the lessons are designed. Really breaks down everything for beginners.
A Google user,5,It is the best website for coding
A Google user,5,10/10 fun
A Google user,5,best of one
A Google user,5,its nice I can really learn coding very fast
A Google user,5,love! so fun to learn.
A Google user,5,i love this app.. thank you
A Google user,5,Very efficient
A Google user,5,The app is nice and it's helping me alot as a beginner although I haven't gone far it is worth the effort.
A Google user,5,great
A Google user,5,"Great app, easy to learn, and good challenging. Thank you..."
A Google user,5,"this app is amazing,I learnt a lot"
A Google user,4,"Muy buena app, lástima que en pc solo esté en el idioma inglés"
A Google user,5,So far so good
A Google user,5,I am learning so much from this app. They will give you multiple choice answers or make you type the answer for the coding example they give. I really recommend this app to anyone wanted to learn coding. It's a very good experience for me.
A Google user,5,educative
A Google user,5,"That's a great app, easy to learn!"
A Google user,5,This app is very useful for students who want to learn different coding languages which can be useful in their studies and life and the main and important part of the app is that it is free so everyone can use this app .
A Google user,5,it's very helpful for students
A Google user,5,Great app to learn coding. enjoying every minute learning.
A Google user,3,"No idea, I wanted to learn C#. Which wasn't included here."
A Google user,5,BETTER APP LOVE THIS APP💝💝💝 BEST EDUCATION
A Google user,5,Great app. I can learn more fast than just watching course.
A Google user,4,great learning application.
A Google user,5,"I love how it gives you ""building block"" knowledge"
A Google user,5,This is a very good app for learning coding and the ads aren't very invading like other learning apps i highly recommend this app :3
A Google user,5,Verg nice and helpful
A Google user,5,this app is a very important app for learning coding by themselves...
A Google user,5,"Very easy to learn, very intuitive, like the Duolingo of languages. great tool"
A Google user,5,this ap is very useful and fun for me
A Google user,5,it's good
A Google user,5,awesome
A Google user,5,This app is great for htlm beginners get it and begin your htlm coding journey 💪🏿
A Google user,5,awesome teaching
A Google user,5,I love the app.
A Google user,4,"it's a well-prepared app for coding, but it would have been better if it didn't have a premium."
A Google user,5,Great App! Kindly minimise the pop-ups appearing while coding. They float all the time unnecessarily and are very distracting.
A Google user,5,Best
A Google user,5,great way to learn I like it
A Google user,5,"Para quem tem dificuldade para aprender, esse é o lugar certo, eu mesmo aprendi mais aqui em dois exercícios que em uma aula no meu curso"
A Google user,3,"I want to give you 5 starts but i give 3 stars because the streak function must be improved just like ""duolingo"" app it's really good and easy but I hope you slove this problem!!"
A Google user,3,"I already know some python and wanted something to help me jot down ideas and learn new things. The code writer seems ok, but you can't import anything and it's an old version. For learning it does seem fun, very similar to Duolingo. But there's no way to skip ahead, so despite telling the app that I am at an intermediate level, I have to go through the bare bone basics. I do think it's good if you're brand new, and need more of a dopamine hit to start, but it's not really for me."
A Google user,5,MIMO is wonderful and astonishing. You just want to continue non-stop. I found it very interesting app to learn. Kudos to the developer of this App.
