userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,5,"So simple and easy to follow in bit sizes. Excited, so far, to get on with the training on mimo.",simple easy follow bit sizes excited far get training mimo,Positive,1,"[30, 7, 126, 160, 1393, 539, 21, 27, 543, 10]"
A Google user,5,"great and fun to use. if you are serious enough to learn coding, try out this app. at some point, you will be addicted to coding - very pratical and user friendly. The only glitch is this - when your heart finish in the middle of your difficult/long exercise, so you click the option to fill-up your heart, but then the app just freeze and cannot return to your exercise - meaning you have to start over again. if you can fix this, it will be encouraging. thank you.",great fun use serious enough learn coding try app point addicted coding pratical user friendly glitch heart finish middle difficult long exercise click option fill heart app freeze cannot return exercise meaning start fix encouraging thank,Positive,1,"[6, 13, 18, 573, 225, 4, 3, 58, 1, 358, 2174, 3, 2175, 62, 55, 591, 152, 888, 622, 278, 300, 753, 453, 156, 829, 152, 1, 2176, 626, 754, 753, 1090, 53, 237, 981, 60]"
A Google user,5,so good..... you really can try if are want to start coding... this app helps a lot so can prepare yourself...,good really try want start coding app helps lot prepare,Positive,1,"[2, 11, 58, 28, 53, 3, 1, 98, 52, 1394]"
A Google user,5,GOOD APPLICATION FOR LEARNER!!😍,good application learner,Positive,1,"[2, 35, 360]"
A Google user,5,amazing 😍,amazing,Positive,1,[22]
A Google user,5,good 👍,good,Positive,1,[2]
A Google user,5,great learning indeed. East to learn,great learning indeed east learn,Positive,1,"[6, 5, 1065, 1085, 4]"
A Google user,5,Best quote learning app,best quote learning app,Positive,1,"[8, 2177, 5, 1]"
A Google user,5,mimo is good,mimo good,Positive,1,"[10, 2]"
A Google user,5,Very helpful in process of Web design..,helpful process web design,Positive,1,"[24, 380, 79, 315]"
A Google user,5,nice and easy,nice easy,Positive,1,"[12, 7]"
A Google user,5,super,super,Positive,1,[73]
A Google user,5,A great app,great app,Positive,1,"[6, 1]"
A Google user,5,great,great,Positive,1,[6]
A Google user,5,"Couldn't recommend an app higher, easy to digest, stick too, and it's free. Thanks devs.",recommend app higher easy digest stick free thanks devs,Positive,1,"[37, 1, 1395, 7, 1294, 755, 19, 77, 756]"
A Google user,1,"Ironically, it's buggy. Does not keep track of your progress and does not let you progress on the lessons. It just keeps staring it's ""offline"" regardless of the network used, very frustrating. Don't download and specially, do not pay for it. There are free apps that are better.",ironically buggy keep track progress let progress lessons keeps staring offline regardless network used frustrating download specially pay free apps better,Positive,1,"[2178, 653, 143, 617, 106, 194, 106, 42, 378, 2179, 631, 2180, 1396, 134, 307, 211, 620, 90, 19, 91, 49]"
A Google user,5,"Only used it for a day but so far so good, It makes sense",used day far good makes sense,Positive,1,"[134, 86, 21, 2, 38, 504]"
A Google user,5,I love App! But I need a good widget :(,love app need good widget,Positive,1,"[15, 1, 59, 2, 376]"
A Google user,5,good for learning coding ❤️,good learning coding,Positive,1,"[2, 5, 3]"
A Google user,5,Amazing app good,amazing app good,Positive,1,"[22, 1, 2]"
A Google user,5,It teaches me a lot. It makes learning fun and interesting.,teaches lot makes learning fun interesting,Positive,1,"[107, 52, 38, 5, 13, 80]"
A Google user,5,Great app for learning web development.,great app learning web development,Positive,1,"[6, 1, 5, 79, 165]"
A Google user,5,best app for learning coding,best app learning coding,Positive,1,"[8, 1, 5, 3]"
A Google user,4,"Very good app for developers, easy and fast to learn. I've been using this app to help me learn html, it helped a lot through out the journey .But, there isn't many different scripts. I am trying to learn lua but I feel hard to learn lua, I tried using this app to learn but this app doesn't have lua. Hope the developers hear me and add lua. 😊",good app developers easy fast learn using app help learn html helped lot journey many different scripts trying learn lua feel hard learn lua tried using app learn app lua hope developers hear add lua,Positive,1,"[2, 1, 155, 7, 148, 4, 50, 1, 65, 4, 40, 222, 52, 150, 130, 210, 757, 288, 4, 422, 186, 258, 4, 422, 246, 50, 1, 4, 1, 422, 119, 155, 2181, 54, 422]"
A Google user,5,It is easy to coding,easy coding,Positive,1,"[7, 3]"
A Google user,5,These is the very best app,best app,Positive,1,"[8, 1]"
A Google user,4,pretty good I'm just hoping I don't forget it,pretty good hoping forget,Positive,1,"[113, 2, 758, 425]"
A Google user,5,mimo is good app for coding,mimo good app coding,Positive,1,"[10, 2, 1, 3]"
A Google user,4,it's very well explain every step of the way,well explain every step way,Positive,1,"[61, 452, 178, 74, 16]"
A Google user,5,it's dulingo for coding excellent,dulingo coding excellent,Positive,1,"[1397, 3, 66]"
A Google user,5,Best to learn coding,best learn coding,Positive,1,"[8, 4, 3]"
A Google user,5,wonderful app good,wonderful app good,Positive,1,"[135, 1, 2]"
A Google user,5,"I'm 13 and have no experience coding but this app has taught me the basics way better than any ""beginner"" tutorials on YouTube.",13 experience coding app taught basics way better beginner tutorials youtube,Positive,1,"[1091, 43, 3, 1, 185, 71, 16, 49, 48, 391, 351]"
A Google user,5,Great,great,Positive,1,[6]
A Google user,5,Genial,genial,Positive,1,[1398]
A Google user,5,"Amazing learning game, interactive and easy to comprehend",amazing learning game interactive easy comprehend,Positive,1,"[22, 5, 68, 94, 7, 990]"
A Google user,4,لاتوجد لغة عربية,لاتوجد لغة عربية,Neutral,0,"[2182, 2183, 2184]"
A Google user,1,"DO NOT BUY! Complete waste of money, better put towards better apps. And as some mention, buying the upgrade won't allow you to use the web verison (writing code on the phone is a slog). They'll quiz you on thing you haven't learned yet and checking the reference material there's alot missing, leaving you with more questions than answers...",buy complete waste money better put towards better apps mention buying upgrade allow use web verison writing code phone slog quiz thing learned yet checking reference material alot missing leaving questions answers,Positive,1,"[189, 180, 565, 117, 49, 286, 2185, 49, 91, 710, 759, 556, 513, 18, 79, 2186, 733, 14, 122, 2187, 889, 102, 100, 191, 2188, 1399, 1400, 177, 654, 1064, 131, 432]"
A Google user,5,good app for learning coding,good app learning coding,Positive,1,"[2, 1, 5, 3]"
A Google user,4,"Seems like a good way to learn coding so far. Wish there was a mobile way to do the big lessons, and it would be nice to be able to go back and review anything from previous lessons (there's a reference, but it's missing most of what is taught)",seems like good way learn coding far wish mobile way big lessons would nice able go back review anything previous lessons reference missing taught,Positive,1,"[147, 9, 2, 16, 4, 3, 21, 132, 176, 16, 491, 42, 34, 12, 174, 139, 137, 331, 198, 714, 42, 1399, 654, 185]"
A Google user,5,nice it is teaching us the basics of programming in a very easy way love it ☺️❤️,nice teaching us basics programming easy way love,Positive,1,"[12, 97, 154, 71, 23, 7, 16, 15]"
A Google user,5,oh yeah,oh yeah,Positive,1,"[760, 890]"
A Google user,5,"Lol....Oh I don't know to wrap my head around coding. You lied, download this and they will teach you from kindergarten style till you understand how simple coding works. But when you get advanced in it, then when curiosity abounds it becomes brain tasking and then you get close to being a God of tech. Lol...I mean this app is really helpful.",lol oh know wrap head around coding lied download teach kindergarten style till understand simple coding works get advanced curiosity abounds becomes brain tasking get close god tech lol mean app really helpful,Positive,1,"[611, 760, 39, 2189, 891, 557, 3, 2190, 211, 111, 2191, 397, 388, 20, 30, 3, 173, 27, 390, 2192, 2193, 596, 892, 1401, 27, 2194, 446, 561, 611, 403, 1, 11, 24]"
A Google user,1,Tried te start the app. But I can only fill in a question list and that's it. Then it brings me to a pay page... No free try or anthing,tried te start app fill question list brings pay page free try anthing,Positive,1,"[246, 1402, 53, 1, 829, 327, 1403, 1404, 90, 651, 19, 58, 2195]"
A Google user,5,Why the apps have to pay ?!,apps pay,Negative,-1,"[91, 90]"
A Google user,4,it should be completely 🆓 free 😠😤💀💔🥺🐃🐃🐃🐃🐃🐃🍍🍍🍍🙈🙈🙈🙈🙈👋🏿👋🏿👋🏿👋🏿👋🏿👋🏿🤌🏻🤌🏻🤌🏻🤌🏻,completely free,Positive,1,"[356, 19]"
A Google user,5,"New user, lessons are very easy to understand",new user lessons easy understand,Positive,1,"[69, 62, 42, 7, 20]"
A Google user,4,"good learning app, It's very helpfully for beginners",good learning app helpfully beginners,Positive,1,"[2, 5, 1, 2196, 17]"
A Google user,2,"I've just deleted the app. With many reasons. 1. Rushed lessons, I have experienced it the 4th time and this brings us with the 2nd reason; 2. Confusing questions, honestly I only can see gibberish with rushed lessons, like you can have a boolean with two parameters and 2 other values without using the && keyword with JS. 3. The IDE sucks, whatever you call it, it doesn't give me the feeling of an IDE where it makes another line when i want to. This leads to confusing scripts and more confusion.",deleted app many reasons 1 rushed lessons experienced 4th time brings us 2nd reason 2 confusing questions honestly see gibberish rushed lessons like boolean two parameters 2 values without using keyword js 3 ide sucks whatever call give feeling ide makes another line want leads confusing scripts confusion,Positive,1,"[720, 1, 130, 1405, 151, 1406, 42, 612, 2197, 36, 1404, 154, 2198, 502, 168, 534, 131, 349, 163, 1407, 1406, 42, 9, 2199, 299, 2200, 168, 2201, 128, 50, 2202, 424, 203, 893, 761, 695, 2203, 83, 574, 893, 38, 200, 460, 28, 1233, 534, 757, 972]"
A Google user,5,"Feels like it was designed for kids, pretty simple to navigate and easy enough to understand for all ages.",feels like designed kids pretty simple navigate easy enough understand ages,Positive,1,"[305, 9, 438, 431, 113, 30, 802, 7, 225, 20, 1242]"
A Google user,5,Nice app just a few ads and premium is cheap,nice app ads premium cheap,Positive,1,"[12, 1, 123, 183, 1408]"
A Google user,5,"I learnt html in high school, but this has been a great refresher. I wish I could of learnt through this app. It explains concepts amazingly and holds your hand just enough that you get the concepts, but not so much that you feel bored &/ not challenged",learnt html high school great refresher wish could learnt app explains concepts amazingly holds hand enough get concepts much feel bored challenged,Positive,1,"[208, 40, 414, 238, 6, 1305, 132, 81, 208, 1, 473, 269, 1227, 2204, 655, 225, 27, 269, 26, 186, 646, 1409]"
A Google user,5,studying is good but plan is big,studying good plan big,Positive,1,"[478, 2, 374, 491]"
A Google user,5,Excellent app for beginners In coding,excellent app beginners coding,Positive,1,"[66, 1, 17, 3]"
A Google user,5,So far so good I'm learning the basics of coding rather than being overwhelmed by YouTube videos,far good learning basics coding rather overwhelmed youtube videos,Positive,1,"[21, 2, 5, 71, 3, 762, 1410, 351, 2205]"
A Google user,5,app to learn😉,app learn,Neutral,0,"[1, 4]"
A Google user,4,"It is really helpful for a person who don't know about coding like me. There are so many Programming languages to learn in there. The display is addictive and interactive. And the explanation is very understandable. But, suddenly there are no Bahasa Indonesia in there. Please developer, add Bahasa Indonesia for other language options.....",really helpful person know coding like many programming languages learn display addictive interactive explanation understandable suddenly bahasa indonesia please developer add bahasa indonesia language options,Positive,1,"[11, 24, 294, 39, 3, 9, 130, 23, 96, 4, 2206, 510, 94, 763, 266, 719, 1092, 1411, 45, 115, 54, 1092, 1411, 44, 486]"
